Feature,Mean,Median,StandardDeviation,Variance,Minimum,Maximum,Range
43,0.244137074181896,0.223345183945252,0.09662961207161,0.00933728192910985,0.109386332337999,0.525531936140597,0.416145603802598
44,0.219696322031317,0.22992436214826,0.0599976259850208,0.00359971512383844,0.0996664670460996,0.429353559338983,0.329687092292883
45,-0.114973495025848,-0.0225004626971004,0.441349799552917,0.1947896455654,-1.94810562859604,0.939850235166239,2.88795586376228
46,0.0585694995959234,0.0310486426083031,0.16727114951366,0.0279796374596213,-0.176906560534938,0.3282008851832,0.505107445718138
47,0.159279905957479,0.160556602750069,0.157548433312017,0.0248215088390709,-0.113256500163677,0.407617121742261,0.520873621905938
48,0.412909660705519,0.438271012459868,0.154764720366994,0.0239521186702738,0.148030422338735,1.14761997008146,0.999589547742722
49,0.31447951588733,0.336033176357643,0.142376353828343,0.0202710261294536,-0.0855985948455374,0.58048649861408,0.666085093459618
50,0.00802578943577264,0.00779918390764011,0.00147720807694682,2.18214370259692e-06,0.00563529825651868,0.014629041929923,0.00899374367340434
51,0.12008859974105,0.148251678405155,0.241833447311788,0.0584834162387032,-0.886441450290195,0.810786918133258,1.69722836842345
52,0.0656073684666872,0.065022919996972,0.00539988458717709,2.91587535548327e-05,0.05558418066885,0.082868440584203,0.027284259915353
53,1.03152847345418,1.02863275096657,0.0879843267830288,0.0077412417594628,0.821124377531072,1.32095102140167,0.499826643870599
54,0.000399538822513962,0.000303754638012133,0.000377464003851052,1.42479074203267e-07,8.35025996015482e-07,0.0027935559672646,0.00279272094126859
55,0.0652277440183347,0.0646226471051868,0.0053823476278526,2.89696659870505e-05,0.0548873390585491,0.0827147904010354,0.0278274513424863
56,0.00428354778441404,0.0041760865829066,0.000726099259219769,5.27220134239497e-07,0.00301261998892813,0.00684173655108721,0.00382911656215908
57,0.000649117849368505,0.000488002477427787,0.000579487074560701,3.3580526958292e-07,6.96613264486071e-06,0.00403658359233773,0.00402961745969287
58,0.0120238466004476,0.0119060025553794,0.00171993513048514,2.95817685307692e-06,0.00929462138463742,0.0183730225524905,0.00907840116785313
59,1.03112893463166,1.02809123476608,0.0880010126956751,0.00774417823546437,0.820953942774381,1.32092472393215,0.499970781157767
60,0.00119413610753068,0.00108076929491621,0.000749515810583951,5.61773950315317e-07,5.00253674157658e-05,0.00538794593890238,0.00533792057148661
61,0.388586580833303,0.384679231185209,0.0306905985960258,0.000941912842182381,0.346407849445392,0.509706755134961,0.163298905689569
62,0.9096789175334,0.955567361683824,0.115328938695133,0.0133007641005457,0.516591808176266,0.99692435839529,0.480332550219024
63,0.668065675625453,0.82427456065719,0.319210121678603,0.101895101782069,0.0990900554781094,0.997758953525121,0.898668898047011
64,0.000466504192372471,0.0003504118122476,0.00044538907700485,1.98371429915232e-07,3.00824265590783e-06,0.00303425729587499,0.00303124905321908
65,0.000649117849368505,0.000488002477427787,0.000579487074560701,3.3580526958292e-07,6.96613264486071e-06,0.00403658359233773,0.00402961745969287
66,0.0041893328258263,0.00388485623865491,0.00156942624086592,2.46309872551852e-06,0.00194479139814636,0.0112600756093717,0.0093152842112253
67,0.352854116984272,0.315238607540311,0.166454698187225,0.0277071665486003,0.0850818107385214,1.02945542921362,0.944373618475101
68,0.0205784554869598,0.0186016421505299,0.0060840808221802,3.70160394508209e-05,0.0073564250296694,0.0361305023006268,0.0287740772709574
69,0.282462815928469,0.258096210851993,0.085997345900349,0.00739554350190426,0.0910808394301227,0.457989456801832,0.36690861737171
70,0.000278156886634997,0.00020365293623463,0.000269007691024408,7.23651378302831e-08,1.07771827944588e-07,0.00194971254464037,0.00194960477281242
71,0.0652277440183347,0.0646226471051868,0.0053823476278526,2.89696659870505e-05,0.0548873390585491,0.0827147904010354,0.0278274513424863
72,0.000442106258610335,0.000329340227203432,0.000253725250409694,6.43765026954622e-08,5.01608654457245e-05,0.00126095958152458,0.00121079871607885
73,0.000431399187238373,0.000320673318652077,0.000387761854043055,1.50359255450908e-07,5.0550435021694e-06,0.00277485039743799,0.00276979535393582
74,0.00596464541506463,0.0055566185190629,0.00211301371353016,4.4648269535665e-06,0.002951227305807,0.0153686525730275,0.0124174252672205
75,0.282184659041834,0.25777038086462,0.0860007386214097,0.00739612704342803,0.0910262802174074,0.457900033491396,0.366873753273989
76,0.000784947997489656,0.000662455943793841,0.000557826592573305,3.11170507381944e-07,3.04618385749168e-05,0.00402614101646108,0.00399567917788616
77,0.759348246746907,0.834014146419822,0.211402038820899,0.0446908220176329,0.288562866096675,0.996300373688055,0.707737507591379
78,0.000314022984453705,0.000236074962717857,0.000294297162888626,8.66108200842947e-08,9.82487010021508e-07,0.0021173222798682,0.00211633979285817
79,0.000431399187238373,0.000320673318652077,0.000387761854043055,1.50359255450908e-07,5.0550435021694e-06,0.00277485039743799,0.00276979535393582
80,0.00351001949514577,0.00346500266808374,0.00100007534379922,1.00015069327513e-06,0.00135455891361927,0.00823100030762203,0.00687644139400276
81,0.238250266258276,0.232237258899603,0.10838455638721,0.0117472120632523,0.0772230434260191,0.767792613628651,0.690569570202632
82,0.0152372709865687,0.0140062073448686,0.00606517597634218,3.67863596239983e-05,0.00643529245324447,0.0355405452527796,0.0291052527995351
83,0.195292822650273,0.162778463558428,0.116421050888399,0.0135538610899592,0.0456072192021748,0.489558804887718,0.443951585685543
84,0.00028105272357739,0.000217244951191097,0.000227241194508627,5.16385604817074e-08,5.03474305840051e-07,0.00106388213450327,0.00106337866019743
85,0.0652277440183347,0.0646226471051868,0.0053823476278526,2.89696659870505e-05,0.0548873390585491,0.0827147904010354,0.0278274513424863
86,0.000256543114598028,0.000184670424227952,0.000192429623006049,3.702915981025e-08,3.55612732506136e-05,0.00120006875939218,0.00116450748614156
87,0.000436478781316943,0.000334918975467416,0.000330664122430479,1.09338761862719e-07,1.75382048392659e-05,0.00152552874796695,0.00150799054312768
88,0.00488264193264974,0.00477848521187904,0.00144201038561926,2.07939395223382e-06,0.00211179351395438,0.0116973401053199,0.00958554659136555
89,0.195011769926696,0.162600849840747,0.116451727895106,0.0135610049297558,0.0452225123862687,0.488963913561977,0.443741401175708
90,0.000701817725984111,0.000642938558024575,0.000407099549603262,1.65730043287179e-07,4.08745259651831e-05,0.00205019128993131,0.00200931676396613
91,0.000322045899074117,0.000252203886090247,0.000254809788723904,6.49280284295204e-08,3.97938249050118e-06,0.00115418398886866,0.00115020460637816
92,0.000436478781316943,0.000334918975467416,0.000330664122430479,1.09338761862719e-07,1.75382048392659e-05,0.00152552874796695,0.00150799054312768
93,6.22262297992767,6.15194646738593,0.496839568221877,0.246849556550901,5.56538402409209,7.96068650147928,2.39530247738719
94,16.6862940388382,16.5294117647059,1.18380634054373,1.40139745191154,12.125,22.6153846153846,10.4903846153846
95,17.9305555555556,18,1.25036361161479,1.56340916125039,14,25,11
96,2.45323975126623,2.46119905109444,0.615569173901874,0.378925407858235,1.46578082984981,5.63489727247289,4.16911644262307
97,31.2670682018599,31.7638888888889,3.04091036191718,9.2471358292153,23,42.5,19.5
98,9.76388888888889,10,1.10573404897508,1.22264778706283,7,13,6
99,2.46952396205661,2.08315649637312,1.2028134812695,1.44676027072364,1.36671988428834,9.824279849733,8.45755996544466
100,31.5149770522687,32.1111111111111,2.7912634037226,7.79115138896107,23,38.7142857142857,15.7142857142857
101,9.66388888888889,9,1.02112854106094,1.04270349736924,8,13,5
102,0.544444444444444,0,3.04071209630496,9.24593005261529,0,18,18
103,0.269444444444444,0,2.13269017405731,4.54836737852059,0,32,32
104,8.18611111111111,1,15.2261074129735,231.834346951408,0,77,77
105,61.225,61,34.3362358032515,1178.97708913649,0,128,128
106,123.175,120,50.0976198846397,2509.77151810585,9,235,226
107,75.7138888888889,69,28.6649811374225,821.68114360879,8,180,172
108,27.7333333333333,25,30.3543786106001,921.388300835654,0,148,148
109,3.15,0,5.83761217257856,34.0777158774373,0,27,27
110,0.00277777777777778,0,0.052704627669473,0.00277777777777778,0,1,1
111,0,0,0,0,0,0,0
112,0.0194444444444444,0,0.241074017973219,0.0581166821417518,0,4,4
113,1.56666666666667,0,6.01539343827735,36.1849582172702,0,51,51
114,9.06944444444444,0,18.867907927251,355.997949551222,0,75,75
115,66.6277777777778,66,45.3307904551983,2054.8805632931,0,173,173
116,148.091666666667,184,89.8053291561631,8064.9971448468,0,281,281
117,29.8305555555556,4,40.1006624709582,1608.06313060972,0,119,119
118,35.7472222222222,0,71.9734552820896,5180.17826524295,0,236,236
119,8.99722222222222,0,21.3677833423218,456.582164964407,0,102,102
120,0.05,0,0.432328668948092,0.186908077994429,0,6,6
121,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0
123,0.122222222222222,0,0.747553525574928,0.558836273599504,0,7,7
124,0.638888888888889,0,1.93419280994942,3.74110182606004,0,13,13
125,4.74722222222222,0,8.47213969648935,71.7771510368307,0,41,41
126,68.1694444444445,54.5,64.7770262563026,4196.06313060972,0,181,181
127,88.3,105,45.9849072975509,2114.61169916435,0,170,170
128,97.6638888888889,98,71.6249970089604,5130.14019653358,0,280,280
129,39.1,14.5,43.731722007592,1912.4635097493,0,132,132
130,1.10277777777778,0,3.74507930535583,14.0256190034045,0,31,31
131,0.0916666666666667,0,1.13438901621596,1.28683844011142,0,20,20
