Domain,Repeat,Accuracy,MacroPrecision,MacroRecall,MacroF1,MacroSpecificity,MeanFAR,MeanFRR,MeanEER,MeanAUC
TimeD_FreqD,1,0.938888888888889,0.9462447786132,0.938888888888889,0.937491038332528,0.99320987654321,0.00679012345679012,0.0611111111111111,0.0118827160493827,0.998285322359396
TimeD_FreqD,2,0.888888888888889,0.927230364842689,0.888888888888889,0.866347721051946,0.987654320987654,0.0123456790123457,0.111111111111111,0.0145061728395062,0.997522290809328
TimeD_FreqD,3,0.911111111111111,0.936981874594198,0.911111111111111,0.903325100915803,0.990123456790124,0.00987654320987654,0.0888888888888889,0.0162037037037037,0.997402263374486
TimeD_FreqD,4,0.963888888888889,0.966254513622935,0.963888888888889,0.963792617913397,0.995987654320988,0.00401234567901235,0.0361111111111111,0.00817901234567901,0.999142661179698
TimeD_FreqD,5,0.888888888888889,0.933453315542868,0.888888888888889,0.862267390780449,0.987654320987654,0.0123456790123457,0.111111111111111,0.0146604938271605,0.998028120713306
