Feature,MeanIntraUserVariance,MedianIntraUserVariance,InterUserVariance,InterIntraRatio
59,0.00104398261794945,0.00069884861835987,0.00745298169830062,7.13899021895394
60,5.14418275033082e-07,4.62549524609071e-07,6.67606540173456e-08,0.129778931326333
61,9.79033279529718e-05,6.01716947811855e-05,0.000937902918394859,9.57988801814026
62,0.000720779971490847,0.000187484032012338,0.0139589546977596,19.3664575180729
63,0.00593164800536732,0.00227773753581805,0.106494644252729,17.9536351712647
64,1.96703485560431e-07,1.86898516390293e-07,7.31210923894354e-09,0.0371732570465459
65,3.30348687361059e-07,3.07521206856933e-07,1.52223802589429e-08,0.0460797358400691
66,7.56117866016291e-07,4.29170979942829e-07,1.91238021406002e-06,2.52920913451504
67,0.00316220194769752,0.00169708572340286,0.0272842657693005,8.6282489924987
68,2.65327510833188e-06,1.82584205171962e-06,3.81484934411374e-05,14.3778884135121
69,0.000437467369572449,0.000268049800436563,0.00772187203034961,17.6513097145795
70,5.57916892525623e-08,3.79000669454043e-08,1.99135593909717e-08,0.356926982826631
71,3.47063406221649e-06,2.27061395174509e-06,2.83499634801709e-05,8.16852568439659
72,5.33445992015867e-09,2.69560911814593e-09,6.55682206654796e-08,12.291444479403
73,1.14202362938559e-07,7.51266263231935e-08,4.32350175258651e-08,0.378582512036668
74,1.15886661140088e-06,5.61513570892963e-07,3.69527642697552e-06,3.18869867326706
75,0.000438835777295955,0.000268545131819554,0.00772104039054653,17.5943730889915
76,2.34360904869332e-07,1.77372746230927e-07,9.16169612526291e-08,0.390922544086046
77,0.00512267434268945,0.00292853607288305,0.0439847811246571,8.58629266321129
78,6.68965217779846e-08,4.38493223987335e-08,2.37021660122444e-08,0.35431088647978
79,1.14202362938559e-07,7.51266263231935e-08,4.32350175258651e-08,0.378582512036668
80,5.94163302458216e-07,5.31101085291269e-07,4.6634858958455e-07,0.784882855405003
81,0.00184655994183719,0.00146342742976484,0.0110214603427919,5.96864477186967
82,2.73674577945957e-06,1.36365322144627e-06,3.78038335870511e-05,13.8134253710073
83,0.000638886317104079,0.000385966232148506,0.0143278577787312,22.4263024502874
84,4.95320314290595e-08,4.83279429268443e-08,3.70997596531524e-09,0.0749005409559562
85,3.47063406221649e-06,2.27061395174509e-06,2.83499634801709e-05,8.16852568439659
86,4.4544846993247e-09,1.50069309678145e-09,3.62172800219633e-08,8.13052028714246
87,1.038879698893e-07,9.81712370669027e-08,8.92538903537287e-09,0.0859135954413858
88,1.04746453605314e-06,8.28311476013609e-07,1.17249950997945e-06,1.11936917134102
89,0.000639541935314731,0.000387732945370478,0.0143350651000684,22.4145819194935
90,1.53757669541178e-07,1.63333558826497e-07,1.75367321008788e-08,0.114054356624189
91,6.18385905600023e-08,5.89780764031185e-08,5.14091206850929e-09,0.0831343664772163
92,1.038879698893e-07,9.81712370669027e-08,8.92538903537287e-09,0.0859135954413858
93,0.0216859510760425,0.0132799347432328,0.25008922199123,11.5323151433055
94,1.09582727013936,0.302910707018483,0.369018952739096,0.3367491965154
95,1.36166666666667,0.621825396825397,0.261359739368999,0.191941057064136
96,0.170205864698473,0.104366176340731,0.235994348076052,1.38652301137876
97,3.76875708408152,2.81704320343457,6.17486661499926,1.63843582306768
98,0.496428571428572,0.356746031746032,0.818458504801097,1.64869339096624
99,1.19891624516363,0.958645665132043,0.307920528958389,0.256832393589232
100,2.28081988425091,1.96226345272915,6.16893947268272,2.70470260070921
101,0.342619047619048,0.31031746031746,0.785228052126201,2.29184004095208
102,9.46238095238096,8.99960317460318,0.0230109739368999,0.00243183761599767
103,4.53309523809524,0.123412698412698,0.14284122085048,0.0315107478109153
104,31.6588095238095,8.62063492063492,222.678849451303,7.03370887284419
105,162.419920634921,127.18253968254,1130.88210733882,6.96270570086511
106,427.595476190476,376.601587301587,2318.98011831276,5.42330367704766
107,250.794841269841,190.484126984127,639.522642318244,2.54998324160166
108,90.0019047619048,29.4678571428571,923.69670781893,10.263079545511
109,14.3473015873016,0.472222222222222,22.2603223593964,1.55153373085141
110,0.00277777777777778,0,7.71604938271605e-05,0.0277777777777756
111,0,0,0,0
112,0.0561111111111113,0,0.00378086419753086,0.0673817381738169
113,15.1022222222222,0,23.7796982167353,1.57458272476911
114,33.0210317460317,6.58571428571429,358.783650548697,10.8653070960393
115,189.225238095238,171.857142857143,2072.44842249657,10.9522833389355
116,285.681984126984,193.792857142857,8627.60889060357,30.200045400023
117,60.5911904761905,27.1376984126984,1716.32020747599,28.3262334670653
118,56.5043650793651,0,5678.72675754458,100.500673701374
119,34.3313492063492,0,468.817978395062,13.6556817379131
120,0.18,0,0.0126543209876543,0.0703017832647461
121,0,0,0,0
122,0,0,0,0
123,0.521269841269841,0,0.0561042524005487,0.107629960451722
124,3.27746031746032,1.09444444444444,0.604766803840878,0.184522998072333
125,35.5562698412698,13.9126984126984,41.1213048696845,1.15651346593043
126,88.7829365079365,70.7134920634921,4553.43406207133,51.287265787433
127,299.023650793651,237.493253968254,2020.0225994513,6.75539407698983
128,347.475952380952,208.10753968254,5308.96218278464,15.2786463247511
129,395.56253968254,59.9325396825397,1691.75157750343,4.27682454173024
130,8.9070634920635,0.0138888888888889,5.91890432098765,0.664518034059329
131,1.26785714285714,0,0.05625,0.0443661971830986
